tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-0321,Stuttgart,Grass,32,A,20190610,284,104460,,Q,Dustin Brown,R,196.0,GER,34.5023956194,105357,,,John Millman,R,183.0,AUS,29.9876796715,6-4 7-6(3),3,R32,72.0,16.0,4.0,74.0,44.0,37.0,17.0,11.0,4.0,5.0,4.0,3.0,73.0,43.0,30.0,18.0,11.0,3.0,5.0,170.0,313.0,56.0,875.0
2019-0321,Stuttgart,Grass,32,A,20190610,283,104468,,,Gilles Simon,R,183.0,FRA,34.4503764545,105376,,,Peter Gojowczyk,R,185.0,GER,29.9028062971,4-6 6-2 6-3,3,R32,107.0,10.0,2.0,94.0,51.0,37.0,22.0,14.0,9.0,11.0,3.0,2.0,87.0,52.0,34.0,17.0,13.0,8.0,12.0,37.0,1190.0,120.0,465.0
2019-0321,Stuttgart,Grass,32,A,20190610,282,200000,7.0,,Felix Auger Aliassime,R,,CAN,18.8364134155,105208,,,Ernests Gulbis,R,190.0,LAT,30.7761806982,7-5 6-3,3,R32,86.0,4.0,3.0,59.0,35.0,30.0,16.0,11.0,1.0,1.0,6.0,4.0,58.0,34.0,25.0,13.0,10.0,3.0,5.0,21.0,1462.0,90.0,627.0
2019-0321,Stuttgart,Grass,32,A,20190610,280,105916,,,Marton Fucsovics,R,,HUN,27.3347022587,144719,,,Jaume Munar,R,,ESP,22.0971937029,7-6(5) 6-4,3,R32,91.0,5.0,5.0,73.0,43.0,35.0,14.0,11.0,4.0,6.0,4.0,3.0,74.0,47.0,34.0,12.0,11.0,5.0,8.0,52.0,930.0,74.0,735.0
2019-0321,Stuttgart,Grass,32,A,20190610,279,104542,,PR,Jo-Wilfried Tsonga,R,188.0,FRA,34.1464750171,104999,,WC,Mischa Zverev,L,190.0,GER,31.8001368925,6-3 6-0,3,R32,56.0,13.0,2.0,45.0,33.0,29.0,6.0,8.0,0.0,0.0,2.0,5.0,41.0,23.0,14.0,6.0,7.0,5.0,9.0,79.0,715.0,114.0,490.0
2019-0321,Stuttgart,Grass,32,A,20190610,278,105683,6.0,,Milos Raonic,R,196.0,CAN,28.4517453799,200615,,Q,Alexei Popyrin,R,,AUS,19.8466803559,6-7(6) 6-4 7-6(4),3,R32,132.0,31.0,5.0,102.0,50.0,47.0,33.0,17.0,1.0,2.0,12.0,4.0,107.0,70.0,58.0,20.0,17.0,5.0,7.0,18.0,1960.0,103.0,558.0
2019-0321,Stuttgart,Grass,32,A,20190610,277,105526,,,Jan Lennard Struff,R,,GER,29.1252566735,133430,8.0,,Denis Shapovalov,L,,CAN,20.1533196441,7-5 6-4,3,R32,85.0,14.0,2.0,76.0,44.0,35.0,18.0,11.0,5.0,5.0,6.0,4.0,66.0,37.0,27.0,16.0,11.0,5.0,7.0,38.0,1170.0,25.0,1390.0
2019-0321,Stuttgart,Grass,32,A,20190610,276,200175,,,Miomir Kecmanovic,R,,SRB,19.7754962355,104259,,,Philipp Kohlschreiber,R,178.0,GER,35.6495550992,4-6 7-5 6-3,3,R32,116.0,7.0,4.0,93.0,64.0,51.0,15.0,16.0,5.0,7.0,7.0,4.0,87.0,55.0,43.0,14.0,15.0,5.0,8.0,83.0,684.0,51.0,930.0
2019-0321,Stuttgart,Grass,32,A,20190610,275,106298,,WC,Lucas Pouille,R,185.0,FRA,25.2922655715,103852,,Q,Feliciano Lopez,L,188.0,ESP,37.7193702943,6-3 3-6 7-6(7),3,R32,108.0,13.0,2.0,97.0,59.0,45.0,22.0,15.0,2.0,3.0,18.0,3.0,95.0,59.0,48.0,21.0,15.0,5.0,6.0,26.0,1340.0,108.0,540.0
2019-0321,Stuttgart,Grass,32,A,20190610,273,104792,5.0,,Gael Monfils,R,193.0,FRA,32.772073922,105449,,,Steve Johnson,R,188.0,USA,29.4592744695,7-5 5-7 7-6(6),3,R32,148.0,15.0,6.0,116.0,80.0,51.0,21.0,18.0,5.0,9.0,3.0,3.0,133.0,83.0,57.0,23.0,18.0,8.0,12.0,16.0,2055.0,78.0,725.0
2019-0321,Stuttgart,Grass,32,A,20190610,272,106045,,,Denis Kudla,R,180.0,USA,26.8117727584,105634,,Q,Viktor Galovic,R,,ITA,28.7227926078,6-3 6-2,3,R32,59.0,7.0,0.0,45.0,27.0,23.0,11.0,9.0,0.0,1.0,3.0,1.0,55.0,41.0,23.0,4.0,8.0,2.0,6.0,84.0,675.0,205.0,259.0
2019-0321,Stuttgart,Grass,32,A,20190610,271,126610,,,Matteo Berrettini,R,,ITA,23.1594798084,106401,,,Nick Kyrgios,R,193.0,AUS,24.1204654346,6-3 6-4,3,R32,53.0,10.0,2.0,50.0,30.0,25.0,16.0,10.0,0.0,0.0,8.0,2.0,49.0,34.0,25.0,6.0,9.0,1.0,3.0,30.0,1275.0,36.0,1225.0
2019-0500,Halle,Grass,32,A,20190617,300,103819,1.0,,Roger Federer,R,185.0,SUI,37.8562628337,105676,,,David Goffin,R,163.0,BEL,28.5256673511,7-6(2) 6-1,3,F,83.0,7.0,1.0,58.0,35.0,29.0,15.0,9.0,3.0,3.0,7.0,5.0,70.0,38.0,25.0,16.0,10.0,3.0,6.0,3.0,6420.0,33.0,1255.0
2019-0500,Halle,Grass,32,A,20190617,299,103819,1.0,,Roger Federer,R,185.0,SUI,37.8562628337,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.2491444216,6-3 6-3,3,SF,62.0,6.0,0.0,41.0,28.0,24.0,12.0,9.0,0.0,0.0,10.0,3.0,61.0,39.0,27.0,9.0,9.0,5.0,8.0,3.0,6420.0,43.0,1008.0
2019-0500,Halle,Grass,32,A,20190617,298,105676,,,David Goffin,R,163.0,BEL,28.5256673511,126610,,,Matteo Berrettini,R,,ITA,23.1786447639,7-6(4) 6-3,3,SF,97.0,6.0,2.0,74.0,45.0,34.0,18.0,11.0,3.0,3.0,14.0,0.0,65.0,40.0,33.0,11.0,10.0,5.0,6.0,33.0,1255.0,22.0,1505.0
2019-0500,Halle,Grass,32,A,20190617,297,103819,1.0,,Roger Federer,R,185.0,SUI,37.8562628337,105138,7.0,,Roberto Bautista Agut,R,183.0,ESP,31.1731690623,6-3 4-6 6-4,3,QF,113.0,4.0,0.0,90.0,59.0,45.0,19.0,14.0,4.0,5.0,3.0,1.0,87.0,61.0,39.0,16.0,15.0,3.0,6.0,3.0,6420.0,20.0,1690.0
2019-0500,Halle,Grass,32,A,20190617,296,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.2491444216,106432,4.0,,Borna Coric,R,,CRO,22.5872689938,7-5 0-0 RET,3,QF,54.0,7.0,2.0,47.0,33.0,25.0,5.0,6.0,3.0,3.0,1.0,1.0,31.0,18.0,15.0,7.0,6.0,3.0,4.0,43.0,1008.0,14.0,2615.0
2019-0500,Halle,Grass,32,A,20190617,295,126610,,,Matteo Berrettini,R,,ITA,23.1786447639,111575,3.0,,Karen Khachanov,R,,RUS,23.0718685832,6-2 7-6(4),3,QF,89.0,6.0,1.0,64.0,46.0,39.0,10.0,10.0,4.0,4.0,3.0,1.0,72.0,49.0,34.0,10.0,10.0,9.0,11.0,22.0,1505.0,9.0,2980.0
2019-0500,Halle,Grass,32,A,20190617,294,105676,,,David Goffin,R,163.0,BEL,28.5256673511,100644,2.0,,Alexander Zverev,R,198.0,GER,22.1574264203,3-6 6-1 7-6(3),3,QF,136.0,4.0,3.0,89.0,49.0,34.0,23.0,14.0,7.0,10.0,14.0,9.0,106.0,70.0,51.0,12.0,14.0,11.0,15.0,33.0,1255.0,5.0,4360.0
2019-0500,Halle,Grass,32,A,20190617,293,103819,1.0,,Roger Federer,R,185.0,SUI,37.8562628337,104542,,WC,Jo-Wilfried Tsonga,R,188.0,FRA,34.1656399726,7-6(5) 4-6 7-5,3,R16,136.0,7.0,1.0,100.0,66.0,50.0,21.0,17.0,5.0,7.0,15.0,0.0,97.0,59.0,49.0,20.0,17.0,2.0,4.0,3.0,6420.0,77.0,725.0
2019-0500,Halle,Grass,32,A,20190617,292,105138,7.0,,Roberto Bautista Agut,R,183.0,ESP,31.1731690623,104755,,,Richard Gasquet,R,185.0,FRA,32.9965776865,6-1 6-4,3,R16,62.0,4.0,0.0,52.0,31.0,27.0,12.0,9.0,2.0,2.0,2.0,3.0,41.0,25.0,17.0,8.0,8.0,0.0,3.0,20.0,1690.0,54.0,920.0
2019-0500,Halle,Grass,32,A,20190617,291,106432,4.0,,Borna Coric,R,,CRO,22.5872689938,105311,,Q,Joao Sousa,R,185.0,POR,30.2149212868,7-6(4) 5-7 7-6(4),3,R16,175.0,9.0,1.0,123.0,81.0,59.0,28.0,18.0,7.0,9.0,4.0,1.0,107.0,77.0,57.0,22.0,18.0,3.0,4.0,14.0,2615.0,71.0,750.0
2019-0500,Halle,Grass,32,A,20190617,290,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.2491444216,104660,,Q,Sergiy Stakhovsky,R,193.0,UKR,33.4428473648,2-6 7-6(2) 6-4,3,R16,120.0,9.0,1.0,79.0,52.0,44.0,18.0,15.0,0.0,2.0,11.0,2.0,93.0,61.0,43.0,21.0,15.0,4.0,5.0,43.0,1008.0,123.0,461.0
2019-0500,Halle,Grass,32,A,20190617,289,126610,,,Matteo Berrettini,R,,ITA,23.1786447639,104312,,Q,Andreas Seppi,R,190.0,ITA,35.318275154,4-6 6-3 6-2,3,R16,104.0,12.0,1.0,71.0,47.0,39.0,15.0,14.0,2.0,3.0,4.0,3.0,86.0,57.0,41.0,11.0,13.0,2.0,5.0,22.0,1505.0,69.0,770.0
2019-0500,Halle,Grass,32,A,20190617,288,111575,3.0,,Karen Khachanov,R,,RUS,23.0718685832,105526,,,Jan Lennard Struff,R,,GER,29.144421629,6-3 3-6 6-4,3,R16,103.0,6.0,1.0,79.0,50.0,39.0,18.0,14.0,0.0,1.0,11.0,3.0,87.0,44.0,37.0,20.0,14.0,5.0,7.0,9.0,2980.0,35.0,1240.0
